"0195050620008","8807622388903","59,73","13889NXK","TURISMO","NEXEN","N`BLUE HD+","225/60X17 NEXEN N'BLUE HD+ 99H","http://servicios.gruposoledad.net:7010/flex/images/products/3039.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/3039.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/NEXEN.png","0","225","60","17",,"99","H",,,,,"C","B","70DB","NFU BT    ","1"
"0195080250015","6945080136314","41,92","13631NXC","CAMIONETA","NEXEN","CP321","145X13 NEXEN CP321 88/86R","http://servicios.gruposoledad.net:7010/flex/images/products/1859.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/1859.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/NEXEN.png","0","145","0","13","C","88/86","R",,,,,"F","C","72DB","NFU CT    ","2"
"0174050200006","4260399946884","22,43","1740502000069","TURISMO","EVENT","FUTURUM GP","165/60X14 EVENT FUTURUM GP 75H","http://servicios.gruposoledad.net:7010/flex/images/products/8342.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/8342.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/EVENT.png","0","165","60","14",,"75","H",,,,,"E","C","70DB","NFU BT    ","1"
"0174050220030","4260399947317","33,56","1740502200308","TURISMO","EVENT","POTENTEM UHP","205/40X17 EVENT POTEN.UHP84WXL","http://servicios.gruposoledad.net:7010/flex/images/products/8325.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/8325.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/EVENT.png","0","205","40","17",,"84","W",,,"XL",,"C","B","71DB","NFU BT    ","1"
"0195050620007","8807622388309","59,60","13883NXK","TURISMO","NEXEN","N`BLUE HD+","215/60X17 NEXEN N'BLUE HD+ 96H","http://servicios.gruposoledad.net:7010/flex/images/products/3039.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/3039.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/NEXEN.png","0","215","60","17",,"96","H",,,,,"C","B","70DB","NFU BT    ","1"
"0105051740014","3286340772617","40,90","7726","TURISMO","FIRESTONE","MULTIHAWK 2","185/70X14 FIREST.MULTHWK2 88T","http://servicios.gruposoledad.net:7010/flex/images/products/2932.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/2932.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/FIRESTONE.png","0","185","70","14",,"88","T",,,,,"F","C","67DB","NFU B     ","1"
"0174050190023","4260399946853","32,43","1740501900230","TURISMO","EVENT","FUTURUM HP","195/65X15 EVENT FUTURUM HP 91V","http://servicios.gruposoledad.net:7010/flex/images/products/2924.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/2924.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/EVENT.png","0","195","65","15",,"91","V",,,,,"C","C","71DB","NFU BT    ","1"
"0123040090028","29142631002","18,00","2362311","SCOOTER","AVON","VIPER STRYKE AM63","120/70X12 AVON VIS AM63 58PF/R","http://servicios.gruposoledad.net:7010/flex/images/products/2984.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/2984.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/AVON.png","0","120","70","12",,"58","P",,,"RF",,"-","-","-","NFU AT    ","0"
"0195050470023","8807622415500","36,10","14155NXK","TURISMO","NEXEN","N'BLUE HD","185/60X15 NEXEN N'BLUE HD 84H","http://servicios.gruposoledad.net:7010/flex/images/products/909.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/909.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/NEXEN.png","0","185","60","15",,"84","H",,,,,"C","B","69DB","NFU BT    ","1"
"0195080640004","6945080137885","41,23","13788NXC","CAMIONETA","NEXEN","ROADIAN CT8","165/70X14 NEXEN RO.CT8 89/87R","http://servicios.gruposoledad.net:7010/flex/images/products/3466.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/3466.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/NEXEN.png","0","165","70","14","C","89/87","R",,,,,"E","A","68DB","NFU CT    ","2"
"0106052000063","4019238726473","89,22","0356961","TURISMO","CONTINENTAL","ECOCONTACT5","215/60X16 CONT.ECOCONTC5 95H","http://servicios.gruposoledad.net:7010/flex/images/products/966.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/966.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/CONTINENTAL.png","0","215","60","16",,"95","H",,,,,"B","B","71DB","NFU B     ","1"
"0174070210007","4260399948086","60,89","1740702100071","TODO TERRENO 4X4","EVENT","SEMITA SUV","235/60X18 EVENT SEMIT.SUV 107W","http://servicios.gruposoledad.net:7010/flex/images/products/8322.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/8322.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/EVENT.png","0","235","60","18",,"107","W",,,"XL",,"C","C","71DB","NFU CT    ","2"
"0174070210006","4260399948048","42,21","1740702100064","TODO TERRENO 4X4","EVENT","SEMITA SUV","235/60X16 EVENT SEMIT.SUV 100H","http://servicios.gruposoledad.net:7010/flex/images/products/2946.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/2946.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/EVENT.png","0","235","60","16",,"100","H",,,,,"C","C","71DB","NFU CT    ","2"
"0195050460071","6945080133979","27,93","13397NXC","TURISMO","NEXEN","N'BLUE ECO","165/60X15 NEXEN N'BLUE ECO 77T","http://servicios.gruposoledad.net:7010/flex/images/products/908.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/908.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/NEXEN.png","0","165","60","15",,"77","T",,,,,"C","C","67DB","NFU BT    ","1"
"0107051810004","8808563390086","39,02","1019317","TURISMO","HANKOOK","K125","205/55X16 HANKOOK K125 91V","http://servicios.gruposoledad.net:7010/flex/images/products/8894.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/8894.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/HANKOOK.png","0","205","55","16",,"91","V",,,,,"C","A","71DB","NFU BT    ","1"
"0195050620018","8807622488405","31,28","14884NXK","TURISMO","NEXEN","N`BLUE HD+","175/65X14 NEXEN N'BLUE HD+ 86T","http://servicios.gruposoledad.net:7010/flex/images/products/3039.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/3039.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/NEXEN.png","0","175","65","14",,"86","T",,,"XL",,"E","B","69DB","NFU BT    ","1"
"0195050620012","8807622443701","36,82","14437NXK","TURISMO","NEXEN","N`BLUE HD+","185/60X15 NEXEN N'BLUE HD+ 84H","http://servicios.gruposoledad.net:7010/flex/images/products/3039.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/3039.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/NEXEN.png","0","185","60","15",,"84","H",,,,,"E","B","69DB","NFU BT    ","1"
"0123040090003","29142631019","18,45","2362411","SCOOTER","AVON","VIPER STRYKE AM63","130/70X12 AVON VIS AM63 62PF/R","http://servicios.gruposoledad.net:7010/flex/images/products/2984.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/2984.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/AVON.png","0","130","70","12",,"62","P",,,"RF",,"-","-","-","NFU AT    ","0"
"0123040090026","29142837794","13,05","2360012","SCOOTER","AVON","VIPER STRYKE AM63","90/90X10 AVON VIS AM63 50JF/R","http://servicios.gruposoledad.net:7010/flex/images/products/2984.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/2984.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/AVON.png","0","90","90","10",,"50","J",,,,,"-","-","-","NFU AT    ","0"
"0195050620030","8807622488719","32,84","14887NXK","TURISMO","NEXEN","N`BLUE HD+","195/65X15 NEXEN N'BLUE HD+ 91V","http://servicios.gruposoledad.net:7010/flex/images/products/3039.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/3039.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/NEXEN.png","0","195","65","15",,"91","V",,,,,"E","B","68DB","NFU BT    ","1"
"0107051810008","8808563390123","51,65","1019325","TURISMO","HANKOOK","K125","195/45X16 HANKOOK K125 84V XL","http://servicios.gruposoledad.net:7010/flex/images/products/3666.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/3666.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/HANKOOK.png","0","195","45","16",,"84","V",,,"XL",,"C","A","72DB","NFU BT    ","1"
"0106052000014","4019238735444","68,82","0356893","TURISMO","CONTINENTAL","ECOCONTACT5","195/45X16 CONT.ECOCONTC5 84HXL","http://servicios.gruposoledad.net:7010/flex/images/products/966.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/966.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/CONTINENTAL.png","0","195","45","16",,"84","H",,,"XL",,"C","B","72DB","NFU B     ","1"
"0199082720001","6931519304799","33,15","0199082720001","CAMIONETA","FARROAD","FRD96","185X14 FARROAD FRD96 102S","http://servicios.gruposoledad.net:7010/flex/images/products/3662.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/3662.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/FARROAD.png","0","185","0","14","C","102/100","S",,,,,"C","E","72DB","NFU CT    ","2"
"0195050620035","8807622387500","49,27","13875NXK","TURISMO","NEXEN","N`BLUE HD+","205/60X16 NEXEN N'BLUE HD+ 92V","http://servicios.gruposoledad.net:7010/flex/images/products/3039.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/3039.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/NEXEN.png","0","205","60","16",,"92","V",,,,,"C","B","70DB","NFU BT    ","1"
"0195080640010","6945080137991","60,76","13799NXC","CAMIONETA","NEXEN","ROADIAN CT8","215/65X16 NEXEN RO.CT8 109T107","http://servicios.gruposoledad.net:7010/flex/images/products/3466.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/3466.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/NEXEN.png","0","215","65","16","C","109/107","R",,,,,"C","A","69DB","NFU CT    ","2"
"0123040090027","29142838302","14,40","2360013","SCOOTER","AVON","VIPER STRYKE AM63","100/90X10 AVON VIS AM63 56JF/R","http://servicios.gruposoledad.net:7010/flex/images/products/2984.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/2984.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/AVON.png","0","100","90","10",,"56","J",,,,,"-","-","-","NFU AT    ","0"
"0130050510060","4038526281234","99,10","521490","TURISMO","DUNLOP","SPORTMAXX","215/40X17 DUNLOP SPMAXX 87V XL","http://servicios.gruposoledad.net:7010/flex/images/products/82.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/82.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/DUNLOP.png","0","215","40","17",,"87","V",,,"XL",,"C","C","68DB","NFU B     ","1"
"0132070340009","3286347856419","72,35","78564","TODO TERRENO 4X4","BRIDGESTONE","D684","215/65X16 BRIDG.D684 98T","http://servicios.gruposoledad.net:7010/flex/images/products/619.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/619.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/BRIDGESTONE.png","0","215","65","16",,"98","T",,,,,"E","E","71DB","NFU C     ","2"
"0107051810007","8808563390116","76,00","1019323","TURISMO","HANKOOK","K125","215/55X16 HANKOOK K125 97W XL","http://servicios.gruposoledad.net:7010/flex/images/products/3666.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/3666.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/HANKOOK.png","0","215","55","16",,"97","W",,,"XL",,"C","A","72DB","NFU BT    ","1"
"0130073590001","4038526206251","105,60","556698","TODO TERRENO 4X4","DUNLOP","SP SPORT 270","225/60X17 DUNLOP SP270 99H","http://servicios.gruposoledad.net:7010/flex/images/products/475.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/475.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/DUNLOP.png","0","225","60","17",,"99","H",,,,,"C","C","71DB","NFU C     ","2"
"0130073840002","4038526310118","88,05","564605","TODO TERRENO 4X4","DUNLOP","GRANDTREK AT3","265/70X15 DUNLOP GRTKAT3 112T","http://servicios.gruposoledad.net:7010/flex/images/products/230.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/230.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/DUNLOP.png","0","265","70","15",,"112","T",,,,,"F","F","74DB","NFU C     ","2"
"0130073840004","4038526310194","69,07","564613","TODO TERRENO 4X4","DUNLOP","GRANDTREK AT3","215/65X16 DUNLOP GRTKAT3 98H","http://servicios.gruposoledad.net:7010/flex/images/products/230.JPG","http://servicios.gruposoledad.net:7010/flex/images/productsBIG/230.JPG","http://servicios.gruposoledad.net:7010/flex/images/brands/DUNLOP.png","0","215","65","16",,"98","H",,,,,"E","E","73DB","NFU C     ","2"
